ano,mes,natureza_juridica_codigo,imposto_importacao,imposto_exportacao,ipi,irpf,irpj,irrf,iof,itr,cofins,pis_pasep,csll,cide_combustiveis,contribuicao_previdenciaria,cpsss,pagamento_unificado,outras_receitas_rfb,demais_receitas
2020,7,2135,3577709.76,50.0,4547964.47,34952.6,117010628.84,34518386.85,25619.99,7241.52,57159405.51,12547699.69,79613371.94,18473.16,44431688.1,1693.06,2037833122.72,2171722.54,2862598.59
2020,2,2135,3620901.17,538.63,4094445.06,4487.7,35429284.84,38536221.08,50866.21,11680.63,59093555.51,12861900.37,24777176.64,1701.56,50620114.03,566.58,1691662633.23,16462735.5,5264065.98
2020,12,2135,6435288.1,5112.62,7074840.03,5805.05,41654234.12,43139117.44,27061.79,10459.69,74137079.3,16407464.71,28031711.23,16248.84,72875048.84,347.96,2310860827.67,,73632.97
2020,6,2135,2833590.44,2334.36,3586305.08,2963.48,28416743.34,32868913.55,11630.67,4437.38,42641719.98,9361927.3,19829075.26,6904.37,40543959.88,,926181022.81,11114754.55,3990987.85
2020,2,2143,1685523.1,,1318347.77,,75110729.29,519837969.51,219205707.98,42721.51,118472739.04,29668024.95,36362213.2,387619.34,549371657.86,253.27,87990810.92,7420912.38,7778561.8
2020,3,2143,2782727.58,,10828775.21,,67903951.92,565726731.94,202422358.71,22400.71,116193556.49,28788376.88,37637656.67,222876.02,610303498.69,,85447255.4,8470553.37,13116184.9
2020,9,2143,2903924.15,,11147143.03,,79402097.95,438711678.94,1474951.44,3137606.84,107775917.02,27969192.35,37224892.41,240946.84,608771726.46,,80543467.67,7828793.5,15803831.5
2020,11,2143,7621795.98,,12282783.5,,73133659.32,488700535.97,1369311.12,58513.82,158685174.42,36284328.06,44936494.65,198074.89,687781653.61,,98776767.6,19457541.72,12935957.67
2020,6,2143,2457044.82,,8225355.92,,119013247.72,412003702.25,4216796.4,11418.76,60259793.23,18806536.14,53435820.43,46522.77,451042347.43,5477.89,74793511.03,9541454.08,11272368.34
2020,8,2143,1910085.17,,3328338.36,,89174467.57,413300209.37,1423572.57,45637.41,166856071.61,37617694.93,41339445.49,313735.35,705727588.47,,86614538.75,17495859.84,8620214.59
2020,4,2143,2776468.62,,943425.85,,66595345.08,492625164.83,119756615.57,8739.09,48012338.01,16098825.11,34972364.49,275133.87,487514689.83,,85258223.15,12173995.62,4183179.16
2020,1,2143,3094347.45,,12731627.31,,59519344.01,789368287.97,178512691.0,54459.79,319916533.71,78788995.75,53297824.17,283411.33,605155922.59,,96445637.93,12004339.15,13070167.91
2020,7,2143,1458711.12,,4208378.11,,120643721.11,413656707.52,1719596.32,13857.91,121629670.4,28189766.49,59356885.75,165105.94,527418117.25,3829.37,66514979.78,1664.35,1081.69
2020,5,2143,3215049.91,,3141640.54,,122762705.22,480333173.35,5064367.99,13083.18,43396145.2,15958909.92,50974288.47,161365.81,465046679.55,91.7,81705491.23,4577281.61,3789327.62
2020,12,2143,8303792.61,5887.1,12333550.88,,66023692.88,507701628.22,113726766.22,156619.71,102818494.15,27473923.06,33404590.04,220865.54,956829129.8,,105925494.47,1151593.34,755676.84
2020,10,2143,8079177.09,,2584051.02,,86683969.11,469863059.02,1486029.82,194329.29,391619492.31,87813409.55,47179069.06,411424.15,771974116.68,,110888123.71,8439115.2,16414749.83
2020,2,2151,34553.59,,4821.32,,386095.57,12508056.01,3143.03,12.26,1904709.86,464460.03,221441.51,6132.76,5510824.93,,6461729.39,41358.83,141618.14
2020,3,2151,190357.43,,33823.85,,202115.62,12360536.39,3239.88,69.33,2203221.81,474745.34,93513.67,211617.62,5309526.95,,6073228.45,34267.13,197636.37
2020,9,2151,297078.53,,174338.5,,446021.9,12368991.77,4299.66,14199.59,2388901.04,623845.27,297895.78,4882.65,5009269.06,,5508334.91,38777.01,178808.02
2020,12,2151,26178.58,,12004.22,,239571.57,15728425.89,4364.68,,2742208.26,642307.49,132054.08,10710.39,4137797.23,,5636836.08,2853381.2,4165360.45
2020,8,2151,762465.74,,444304.2,,307699.26,19501099.01,5773.67,30.41,3396065.08,746715.53,261038.49,81.0,7015493.65,,5204459.76,48211.56,217375.07
2020,4,2151,,,,,850515.19,9804963.55,9264.64,,783042.5,164543.32,463714.23,4268.98,1267866.25,,5817564.67,23308.97,109443.32
2020,5,2151,68765.44,,48891.19,,105597.92,13672189.83,4997.25,,1516396.94,326670.73,107455.97,191872.4,1104262.14,,4849192.94,17559.23,112515.14
2020,10,2151,187919.4,,57069.83,,813376.57,14224403.39,4171.3,9794.02,2894391.67,553323.63,471631.38,45823.93,6995867.59,,5669834.38,39473.48,95344.43
2020,7,2151,199039.66,,146461.16,,851278.38,9465881.54,5033.16,85.89,2239567.0,541764.52,493407.28,27892.95,3931934.55,,4775308.56,1618.32,108.48
2020,6,2151,71726.15,,25974.92,,149193.93,10598667.22,3247.12,,654096.98,160181.59,71281.46,4488.06,2031478.36,,4573410.55,135656.65,89433.01
2020,1,2151,132927.29,,73745.2,,1081712.24,20704951.75,3458.8,,2385297.46,543794.54,657802.73,204386.36,8977388.32,,6735688.82,41461.45,121396.12
2020,11,2151,138964.66,,12466.31,,417827.92,12131093.54,9079.12,,2989337.75,641980.31,246487.34,11020.91,5164745.08,,5635113.67,14618.03,222580.78
2020,9,2160,,,,,4837.65,,,414.46,563.25,215.69,1455.57,,,,,,
2020,2,2160,,,,,751.35,,,,554.93,212.49,495.8,,,,,,
2020,4,2160,,,,,941.66,,,,558.0,213.67,610.24,,,,,,
2020,12,2160,,,,,41678.91,,,,565.54,216.56,10066.79,,,,,1518.76,684.67
2020,7,2160,,,,,4924.97,,,,561.54,215.02,1512.28,,,,,828859.65,838174.92
2020,11,2160,,,,,4850.85,,,,564.82,216.28,1459.57,,,,,,16186.66
2020,1,2160,,,,,5411.22,535.97,,,908.94,324.57,1822.9,,,,,55.67,
2020,6,2160,,,,,758.94,,,,560.52,214.64,500.8,,,,,,
2020,10,2160,,,,,4924.38,,,,564.03,215.97,1505.63,,,,,,
2020,5,2160,,,,,757.36,,,,559.35,214.19,499.76,,,,,,
2020,3,2160,,,,,753.25,,,,556.35,213.03,497.07,,,,,,
2020,8,2160,,,,,4831.06,,,,562.48,215.38,1453.58,,,,,,
2020,7,2178,23787891.49,,56678.59,,5832606.97,10617170.36,361073.65,,5636123.03,1070488.9,3655073.46,245201.63,9523718.74,,1322501.5,77983.47,261661.75
2020,3,2178,20629141.6,,212948.48,,4635833.2,29758911.62,151244.22,,3132939.16,666191.42,1826596.1,209229.95,12192624.77,7616.97,1783392.29,768906.55,24160.77
2020,5,2178,15739046.81,,32593.2,,4104261.71,31467176.16,61079.48,,1070437.09,214214.77,3248575.74,264697.31,8997247.65,,1221140.99,450965.64,2403.72
2020,1,2178,18266835.02,,292735.0,,7132463.94,23423620.73,556317.49,,4577092.22,988424.73,7029489.32,579040.51,11555909.48,,2175811.23,1185013.51,23358.41
2020,2,2178,16229571.37,,114356.46,,4846540.53,12092611.34,498146.72,,2417592.33,524347.22,2410162.79,270996.43,12611160.24,,2331178.69,1081361.74,723547.55
2020,6,2178,20501539.52,,22875.76,,4315785.16,31826764.98,71299.02,,1489175.74,257967.35,2888889.32,242859.22,8055765.14,,1284635.67,270060.74,51610.58
2020,10,2178,27400825.22,,219903.17,,4775850.39,13387746.62,684504.48,,6892487.84,1502076.46,2307325.54,270659.62,12243676.76,,1400373.74,651852.69,547904.08
2020,9,2178,25957677.66,,125945.08,,3889285.08,19322790.43,55579.26,278352.59,7692989.12,1481547.04,2146312.08,226186.06,7633503.99,,904808.05,624975.48,120461.55
2020,8,2178,24525768.38,,44593.13,,3758944.23,24812891.13,163064.59,,5795976.5,1241172.83,2050689.21,261311.37,10337833.62,,1370440.1,440318.45,104123.53
2020,4,2178,16616463.83,,140170.43,,5215434.73,19475668.93,1461034.01,,1660428.33,326989.93,3367522.24,238282.69,10171715.87,,2153444.88,502161.39,22128.79
2020,11,2178,27676316.87,,63842.75,,2679331.1,9305095.16,498833.25,,7984684.32,1547189.21,2248751.13,246977.62,8832042.35,,1177021.16,524048.68,53149.87
2020,12,2178,26472005.13,,199551.97,,4058116.6,11312993.13,727000.04,,3426725.13,752645.59,2396143.07,250625.09,16444841.86,,1370167.93,2652.66,109.32
2020,1,2216,,,,,134482.14,705764.05,,,16992.16,3681.34,5832.0,,,,5010.99,10081.64,27215.08
2020,2,2216,,,,,396721.13,2715744.32,,,,,,,,,2904.42,,71506.25
2020,7,2216,,,,,122233.37,99432.61,,,153.53,3581.27,49663.21,,,,2487.82,406906.16,583662.11
2020,5,2216,,,,,8455.38,1160322.11,,,,,,,,,7857.82,63712.11,65507.45
2020,4,2216,,,,,162879.32,153988.37,,,,,,,,,12266.53,,9666.26
2020,3,2216,,,,,291371.72,20174865.53,,,,,,,,,7641.97,,240.0
2020,1,2224,,,,,1734.14,2933782.52,3795.33,,28242.65,6131.63,998.99,36391.85,,,140053.81,,17333.14
2020,9,2224,,,,,150603.57,616638.76,1490.66,696834.36,3540.35,748.02,,4658.37,6921.52,,96176.47,100.0,670.16
2020,10,2224,,,,,96068.49,299043.89,27820.07,278860.1,52758.26,11450.21,,49412.7,7481.53,,134552.3,,228233.45
2020,8,2224,,,,,30975.83,329195.44,1502.01,,589.65,118.91,,378.26,7020.78,,138329.3,,25625.68
2020,3,2224,,,,,10205.46,715791.68,5365.46,,32090.8,6925.99,9114.79,31954.33,,,143029.36,12334.32,3415.79
2020,7,2224,,,,,50740.5,219926.25,2374.63,,7893.15,1713.65,,7845.57,7521.54,,102429.65,,
2020,11,2224,,,,,106054.28,41182920.7,1253.18,278891.33,20029.6,5839.55,,23294.23,7556.68,,150962.03,,74565.27
2020,12,2224,,,,,186556.77,1554683.19,3811.74,278985.04,355.06,77.08,,297.51,13281.35,,143289.73,222240.08,120636.02
2020,11,2232,,,,376.35,163882061.38,43328824.4,137880.9,24548.29,86891525.49,18820616.9,58591584.06,2479342.85,107498598.39,1526.01,166938075.01,2353353.09,476433.17
2020,4,2232,45.7,935.99,,8906.99,442831359.31,44998378.56,212018.5,72186.94,26170517.3,5626394.38,163984591.52,2182938.91,45994611.67,630.89,56060978.71,500749.19,1350540.42
2020,10,2232,,,,,553210875.55,49755156.28,165048.6,26368.82,92212647.53,19981960.57,206150916.5,2315244.54,113127422.84,,170613812.26,733017.52,477054.16
2020,9,2232,,,30160.06,,128496096.9,41321437.2,126958.37,87109.95,61561736.79,13887016.53,45262133.84,1607188.32,77298228.11,142.31,170891836.67,523125.64,456475.89
2020,12,2232,1061.78,,,,158359111.68,42484691.34,189044.39,28920.87,76521657.35,16597391.36,56891874.99,1567213.68,139839755.19,,177324385.38,263499.09,644811.75
2020,1,2232,16590.52,,11247.4,7702.59,728983516.55,75599932.89,145603.15,4704.45,90449997.81,19775484.91,272441796.01,2703657.68,85136726.01,,175230181.78,1675931.16,583794.61
2020,5,2232,2491.19,,1030.11,4257.81,114692246.99,39728469.35,123890.97,3572.64,17287936.21,3766263.44,41557276.56,4002255.64,41146263.29,,57513349.32,367685.07,353790.51
2020,8,2232,3432.14,,3732.44,2180.23,129851291.9,36017923.38,102527.2,3534.44,97038866.78,20966679.31,47100422.52,969073.48,108813273.03,,178141088.67,2572766.31,530856.99
2020,3,2232,,,,,99422368.62,38474340.7,226657.22,635.87,44663791.77,9856722.33,36832093.5,1414818.7,80845954.18,,110559641.74,630910.72,314125.71
2020,7,2232,789.28,,,5677.42,457559434.33,42946781.58,93042.48,2708.75,57345371.65,12408549.43,168206105.9,2626661.67,73605518.99,,152577745.25,750.0,
2020,2,2232,189.87,,1028.2,7727.95,128654354.62,35881420.37,258426.5,38683.56,48278975.38,10726435.93,46572738.32,2024213.2,83830965.76,,114974197.98,672235.28,536226.89
2020,6,2232,,,,3307.12,112535659.46,34537000.96,112875.09,3007.76,25038779.21,5353523.67,40102251.31,1779267.78,43996321.46,1268.22,62117297.15,422634.45,376472.25
2020,4,2240,85286.07,,44526.13,,425267712.13,51122020.74,371654.98,48903.98,37562564.61,8102629.32,183080942.23,1734351.49,57850816.56,548.71,100893828.62,1612981.36,1807400.45
2020,2,2240,74650.43,,47672.42,,102764068.93,87934297.57,371733.17,203607.37,76535668.55,16689654.91,44400709.64,1588064.39,100499569.66,,236564127.68,2413186.51,2630201.16
2020,6,2240,127410.3,,49025.82,,81855866.51,49589809.35,239490.47,49820.47,37763821.25,8278268.15,33690494.2,1548208.99,56332996.13,28.46,101494996.75,1547070.38,5837378.53
2020,9,2240,46032.45,,125296.04,117.09,87825094.55,49621855.54,758064.86,3006575.88,77456535.84,16914909.67,37111934.25,1157062.53,89142911.69,679.12,261734220.5,2628347.21,2705886.37
2020,11,2240,90704.47,,61089.88,1052.53,97096987.16,49846724.26,315192.77,675948.57,94322652.5,20144354.88,41324202.94,1907272.49,113538411.55,678.57,262807026.57,3741643.56,2606161.65
2020,8,2240,67531.02,,74386.69,832.03,86891119.14,75132184.57,528635.4,57621.26,97569685.72,21240034.46,38385287.47,557420.38,112789569.2,10.01,263860811.78,2563108.94,2723631.68
2020,12,2240,77481.7,,69923.85,,110442007.87,69053595.36,298073.68,577904.1,93977525.67,20359010.87,44965074.99,738524.22,157125994.35,400.31,276587874.7,,
2020,3,2240,129113.13,,29125.27,,77627874.1,53374776.31,501318.92,330584.79,72000707.45,15476311.21,33513877.11,550183.49,94067114.48,293.85,215559373.31,2006859.8,2193456.76
2020,5,2240,366787.39,,41650.3,,91320438.22,49153571.53,238664.05,49819.85,32059867.32,6863519.45,37055940.97,1408310.72,52638985.08,,99638179.9,1281638.54,1960842.28
2020,10,2240,77843.87,2175.41,67049.48,988.67,466323628.47,56620935.77,2867980.06,686162.06,101375150.4,21783137.66,200023054.25,1753112.43,123097827.14,,264704842.55,5773435.6,3895579.44
2020,7,2240,51523.78,,51331.92,277.63,380094330.68,187157555.46,216035.28,137742.75,62595447.55,13532050.69,163152619.87,1838929.52,82589601.09,801.69,253718700.37,319633.24,303113.77
2020,1,2240,99942.91,,54678.6,,782461580.66,91458149.89,449135.25,365584.39,131093394.74,28452131.28,326801806.48,1527816.73,108328166.62,178.13,285665059.06,3552880.61,3422775.66
2020,4,2259,,,,,583659.25,21866.02,,,26060.9,5554.54,255041.94,,488.27,,68743.99,563.57,191.44
2020,2,2259,,,,,34771.68,23076.67,,,69744.13,15362.26,18873.5,,473.53,,182483.03,1095.34,246.98
2020,3,2259,,,,,37666.13,22564.49,,,75959.53,17256.27,21588.93,,,,179291.07,661.69,1023.96
2020,10,2259,,,,,1053045.47,14231.62,,,333686.87,72212.87,460615.83,,1142.11,,247665.49,1447.87,572.74
2020,9,2259,,,,,52628.39,17037.41,,2091.54,80182.13,17101.24,35715.25,,1149.82,,1254342.99,957.57,2262.84
2020,1,2259,,,,,635176.0,26787.0,,,82014.09,18289.07,312814.88,,2144.9,,226747.61,1902.14,9692.36
2020,7,2259,,,,,592152.35,14805.74,,,75426.73,16216.84,247432.99,,937.26,,285776.61,675.43,170.81
2020,11,2259,,,,,49115.5,14266.38,,,251224.22,54183.88,23318.31,,2403.45,,298626.99,2626.17,505.44
2020,12,2259,,,,,54124.95,16654.07,,,135942.17,30175.55,31304.14,,1356.69,,352179.55,550.0,
2020,5,2259,,,,,118669.07,16630.0,,,19941.67,4204.91,38216.92,,1298.25,,69554.08,53.54,191.98
2020,6,2259,,,,,52726.17,16546.38,,,60247.02,12523.46,30546.56,,490.7,,54387.63,6605.09,1200.08
2020,8,2259,,,,,59861.84,16817.39,,,126008.14,27164.89,37770.78,,1478.03,,459106.51,2363.95,512.12
2020,10,2267,,,,,753.74,3102.1,,,2245.51,369.09,2298.86,,,,33659.77,2681.43,157.17
2020,11,2267,,,,,6490.22,2483.36,,,2246.5,369.12,2316.4,,,,33090.27,2149.59,157.4
2020,12,2267,,,,,3294.58,2359.02,,,2313.09,,2180.61,,,,28038.31,694739.17,467946.86
2020,9,2267,5227.61,,2128.39,,2144.77,3318.15,,,6905.24,1911.62,645.9,,,,57250.66,2138.77,156.93
2020,1,2267,,,,,2769.4,1667.79,,,75.0,99.46,1793.36,,,,36853.07,1591.77,106.73
2020,7,2267,,,,,1376.26,3621.73,,,973.77,210.98,1238.63,,,,41102.1,,10540.36
2020,8,2267,,,,,2135.11,2780.21,,,2387.92,1039.72,1890.52,,,,52045.39,2155.31,156.29
2020,3,2305,121052427.51,,79659886.63,2810.34,140936125.81,119455511.69,1388255.29,168067.95,328645006.63,72110721.85,74018757.46,641331.08,322220843.09,1815.93,1236812756.11,27847477.6,8807469.41
2020,8,2305,96745648.91,45253.25,117556154.62,3530.98,213442808.71,123024014.43,292472.44,321514.76,588932508.86,129802414.34,111623622.99,309218.4,422148845.44,17.43,1990963023.32,39464641.65,11756865.95
2020,6,2305,67078140.64,90.0,73740656.06,6924.4,154103760.7,103786021.46,289352.96,235097.62,236061405.45,51684731.48,80381069.64,459884.16,239393818.77,13.65,579649875.04,14056560.43,9287673.33
2020,2,2305,116632838.1,12377.57,97943693.57,104.46,197540270.96,133257082.5,1693417.17,179498.66,395420712.67,86363542.5,104231262.34,885172.12,367474250.04,1590.76,1546973213.35,46177051.88,9794102.02
2020,5,2305,80774220.49,259.52,65950084.63,2416.75,143658772.12,106217855.84,339925.22,95195.35,194415147.35,42569540.56,74929231.43,470120.27,209486815.41,640.47,498287631.67,16117183.18,6500502.66
2020,7,2305,105733057.8,42.94,100927191.28,2021.49,525015782.12,114174692.82,269673.55,168785.93,409893379.62,90382774.14,280858560.9,568492.68,295915734.99,11378.63,1917821287.77,,
2020,1,2305,132499455.2,4596.7,110300384.46,1198.39,608915543.2,198630501.9,1259856.47,178027.78,452804523.43,100418985.48,331436843.31,1031476.37,391010450.14,4970.61,1999913802.28,19417476.59,12552211.08
2020,9,2305,120205557.16,30.6,132754591.06,1486.34,206915364.12,127646161.03,276206.6,5846707.48,493243248.31,108067316.98,105886323.6,408562.45,357018768.05,328.72,2098231783.95,40194301.29,10378869.66
2020,10,2305,138319762.02,358.75,149974648.98,4067.62,701299668.38,136029099.51,317981.5,828416.72,624920959.1,137004797.75,368765085.87,723024.73,450150435.04,16417.19,2104167161.54,34856300.76,12403669.85
2020,11,2305,186919720.44,540.77,165190414.93,2143.1,248799059.24,143955005.66,904013.1,782716.36,657688992.43,144100764.49,126904668.72,718116.43,415482181.91,928.05,2114708200.59,63763559.89,13173865.82
2020,12,2305,181522934.47,,166547047.8,8947.03,261484635.35,154857724.16,945537.93,592624.83,594022684.3,129238136.84,132764452.68,929396.39,638854907.82,15.0,2235469260.55,,126844.19
2020,4,2305,68885151.29,,64213237.06,1186.28,437711973.27,127663028.13,579465.03,84545.18,197916968.1,43339034.0,236953617.98,5585782.92,221563921.05,3809.0,493909610.61,16390548.29,6177521.59
2020,7,2313,,,,3757.36,18528677.88,2392431.73,3967.45,,3710477.7,804438.63,8714480.91,2941.95,1630416.62,186.62,28076949.92,,9808.15
2020,4,2313,12561.62,,21573.04,,17322328.77,2659980.68,2946.75,10.0,2221949.61,462905.23,8647317.89,2642.76,1223867.1,,9100798.62,104464.92,121910.18
2020,5,2313,,,,,4189270.95,2580982.79,1802.86,638.26,1796554.62,373862.69,1908653.86,3366.96,1123136.92,20.23,9069300.23,73592.77,113982.58
2020,8,2313,,,,,4956842.57,2428425.8,766.28,166.0,4999988.58,1247144.84,2458716.61,2869.36,2526359.34,,28710896.76,109930.69,180868.82
2020,11,2313,,,,,5023711.67,3013033.5,4657.46,1198.23,5325409.77,1180760.91,2349318.52,2616.29,2196820.16,,30279234.71,128422.73,201928.33
2020,1,2313,1371.99,,16290.02,,24056228.61,4563558.94,28740.28,25.7,4331064.21,958703.13,11658610.33,1645.21,2456134.69,,31812420.72,228414.34,218804.94
2020,9,2313,832.09,,1238.58,,4273951.44,2403957.09,13851.67,66457.51,3885014.58,843684.93,2046687.01,19170.57,1797932.73,,28287729.14,112414.69,236683.13
2020,10,2313,,,,,21819695.42,2733268.37,6898.09,1951.06,5243087.57,1154363.44,10239085.08,2673.06,2536769.01,,29441403.86,154411.14,227231.61
2020,3,2313,,,9034.24,,3442852.34,2777270.85,50308.53,2772.25,3362328.56,757455.71,1588564.67,2495.95,1753422.33,,22418652.89,138124.58,184796.73
2020,6,2313,31258.57,,,,3463671.93,3023156.85,20278.5,,2233970.11,485695.0,1556802.92,3007.86,1511074.03,,10258332.6,73798.83,209842.39
2020,12,2313,1284.94,,837.05,,5070997.78,3089629.12,15009.27,1157.94,4686058.26,1041747.03,2387901.8,2759.48,3350503.88,11.63,31775966.12,41910.16,62327.84
2020,2,2313,26222.26,,38757.83,,5435348.43,3011569.18,52357.98,1709.39,4170507.38,881645.88,2644775.11,2494.52,1997998.43,,26246795.5,130300.76,180611.9
2020,6,2321,,,,,1606030.56,585709.84,,,554246.93,130530.28,652711.19,,345019.27,,17019324.97,70433.26,46921.3
2020,3,2321,317.15,,,,1329154.36,589774.67,7423.41,74.21,536563.32,116755.15,626898.08,,338793.47,,24269870.13,57445.83,51639.0
2020,8,2321,,,,,1701815.32,637246.93,,,1857504.43,420111.01,670395.66,1369.51,486808.87,,46593701.5,92536.04,38833.43
2020,12,2321,50.57,,,,1606868.71,752007.28,,142.9,1847622.87,411771.56,666917.17,270.2,369094.47,,47068402.3,244.0,
2020,4,2321,,,,,6258917.73,512064.91,,,470900.37,105467.57,2686042.62,,235569.22,,13623827.9,60040.68,23434.69
2020,5,2321,,,,,1698334.54,481390.4,,,435071.24,94734.96,629425.69,402.82,229893.99,,13469100.37,48845.73,17523.98
2020,2,2321,,,,,1917005.24,475987.27,1844.95,,709761.35,154205.32,726591.7,,387619.93,,24784067.28,73979.42,32806.12
2020,10,2321,25.0,,,,9832647.08,661388.64,,,1262924.21,270310.17,3761162.23,145.0,357761.03,,42738392.05,142502.8,44781.35
2020,7,2321,,,,,5942520.38,735261.16,1703.11,,693703.83,150602.2,2295338.67,,342282.2,,36635473.4,460510.58,339312.35
2020,9,2321,,,,3210.42,1489843.42,722003.65,,1791.26,881707.51,190661.27,670971.38,,230127.32,,45377857.84,114931.54,27214.47
2020,1,2321,,,,,9593003.02,648533.14,3083.49,301.34,967341.86,214000.65,4031571.26,,472495.53,,40881908.04,212196.31,58060.29
2020,11,2321,,,,,2103478.33,657222.6,,,1181172.36,253896.58,735383.73,,339731.95,,42048059.83,112370.63,42425.14
2020,4,3034,,,,,269.14,60106.31,,,6734.23,11183.45,2549.77,,87841.56,,7616.31,5279.62,7615.43
2020,10,3034,,,,,189.66,75214.74,,,8430.2,13452.54,2275.89,,179426.54,1985.78,8000.88,19250.11,23862.32
2020,1,3034,,,,,190.37,125519.93,,,5997.22,30568.98,2284.5,,170388.8,,8854.74,7102.64,10841.07
2020,7,3034,,,,,547.32,97463.22,,,3810.72,11971.95,1383.92,,178491.85,,14293.68,,
2020,12,3069,815616.87,,23667.59,,54235.64,367717749.93,1512005.89,8409.74,11461635.63,7145398.59,89416.78,310837.12,26318245.68,,33919662.92,,
2020,7,3069,205047.49,,200742.27,,1117578.83,319751107.41,202754.25,1826.39,9757066.64,6076245.17,683885.61,562897.57,10795930.04,,31758433.13,,304.26
2020,8,3069,136179.45,,108438.54,,52763.65,362441925.99,224291.2,5919.91,11065303.68,6668100.71,104775.07,619637.51,11400343.91,,33272458.64,670049.69,1840595.31
2020,2,3069,7873.31,,8294.48,,241844.52,332848505.15,5398337.53,2982.67,9730158.29,6705521.67,67952.48,735388.96,11218908.92,,35049605.77,2719239.51,691157.47
2020,9,3069,3269.16,,1291.97,,85065.15,322345790.89,188318.43,1833948.2,8903513.59,5749137.61,22850330.52,244443.16,12471793.08,,29809317.9,1224373.24,1074929.5
2020,11,3069,207798.07,,160692.0,,37190.55,339791444.08,194273.09,4268.14,9271381.18,6691168.48,77317.78,320506.82,14367189.32,,33520266.59,1030509.49,1084137.93
2020,1,3069,97659.53,,692376.06,,1401770.42,501568916.04,3310913.98,12237.7,11286878.4,9402547.05,909153.22,121352.85,11700602.73,,36232669.57,2931652.43,1166110.04
2020,6,3069,25254.52,,7727.84,,49274.47,392691844.67,249323.0,2457.21,8218266.49,5210220.01,56397.12,234966.51,9481164.94,,30862348.17,467401.85,2833556.65
2020,4,3069,6174.76,,3022.41,,1081994.65,440185224.07,1911186.13,1701.95,7193413.4,5143416.11,450199.15,97063.05,10316421.15,,33365325.18,981579.98,516387.62
2020,3,3069,67167.56,,53250.34,,52959.1,316624491.26,4512206.98,1709.79,9375335.23,6163195.74,54554.27,232312.89,30931616.83,,28186114.84,2873964.83,675268.1
2020,10,3069,238219.4,,170098.75,,1366209.52,338693390.96,170536.91,2494.24,8374855.62,6365702.83,549422.48,179388.43,16568464.41,,29284523.76,12385207.19,804360.83
2020,5,3069,8244.07,,6514.18,,69587.53,322717530.73,242843.15,2855.55,9631142.13,5413957.27,70769.83,506541.31,9608202.31,17.49,32658112.05,10521066.93,700748.14
2020,3,3085,,,197.44,,27023.93,25605016.93,496.06,11494.09,83198.67,11420254.37,18021.46,23536.0,3081886.65,558.4,57298997.66,518047.47,536459.74
2020,11,3085,61741.53,,44900.6,,14218.82,26180538.26,44.9,12.82,126505.82,11749888.51,23309.53,5819.0,3613975.65,173.06,56523892.88,313191.93,647251.11
2020,12,3085,,71.96,33.59,,25722.16,30100432.7,254.68,3354.55,82288.15,13400681.03,32975.07,,3844675.89,,57317390.54,643.5,928.64
2020,9,3085,,93.59,19.61,,8819.45,21383797.34,2601.59,32736.77,61684.99,11018053.68,15338.44,5494.0,3818176.87,,54496753.21,515846.54,563896.12
2020,10,3085,,,,194.35,15350.45,22776679.44,2616.35,6361.17,78314.67,11780126.8,20055.07,5692.14,3787498.56,751.73,56258919.97,366942.53,613686.08
2020,2,3085,1023.15,,,,31261.5,27080108.41,1132.09,452.82,108082.98,12078279.36,26895.2,12465.49,3107355.57,40.47,58024864.89,315061.96,470333.59
2020,4,3085,,48.6,100.3,55.27,21320.37,26581017.11,726.46,,54092.76,10680867.18,18024.0,,2587778.53,950.83,57887255.36,253265.61,410641.15
2020,7,3085,,,19.91,,6377.88,23089225.07,318.88,,72028.74,11002165.9,10483.62,13303.46,3343589.91,,51677116.68,,
2020,1,3085,,,,37.43,46548.62,48563534.77,5305.48,422.66,79163.76,19517662.81,28580.07,4059.0,3019572.46,207.93,58565072.22,537117.79,562748.93
2020,8,3085,,1562.76,,,1054.25,22378471.62,10059.3,994.21,316322.83,11283115.74,14608.07,5902.65,3623297.59,,54275302.36,297758.15,612622.96
2020,6,3085,,39.09,12.08,,3634.7,22584247.27,376.57,180.99,28817.39,10648396.82,7453.37,5375.0,3092948.34,38.72,51214117.05,372991.68,2741465.39
2020,5,3085,,,25.55,114.0,1041.04,23248354.82,427.86,12.35,34708.55,11065743.66,9175.5,11258.84,3163221.52,,53661736.88,213036.55,490743.71
2020,1,3115,,,,,219.62,10965.13,,,494.5,525.58,886.35,,,,441.95,588.12,13.81
2020,7,3115,,,,,165.0,6214.78,,,383.89,485.99,243.0,,,,575.0,95329.43,150275.09
2020,4,3115,,,,,298.14,20067.45,,,214.21,440.05,247.1,,,,546.01,100.0,
2020,5,3115,,,,,384.85,5744.45,,,126.67,405.13,346.36,,,,410.87,138.12,13.81
2020,10,3115,,,,,14.4,175.41,,,125.02,457.81,,,,,532.01,950.0,
2020,11,3115,,,,,620.62,665.08,,,399.19,476.69,541.63,,,,2096.22,850.0,
2020,2,3130,26734.61,,21643.11,,249133.46,28706910.36,877.2,649.89,2335571.68,1945783.57,137706.5,3704.89,2239863.25,15426.07,3307020.26,778781.49,314321.59
2020,5,3130,,,,,2045.68,21462470.96,968.87,121.59,564752.77,1555649.09,14579.99,2729.62,1405805.48,16041.68,3131110.29,483023.29,188400.87
