codigo_nj,imposto_importacao,imposto_exportacao,ipi,irpf,irpj,irrf,iof,itr,cofins,pis_pasep,csll,cide_combustiveis,contribuicao_previdenciaria,cpsss,pagamento_unificado,outras_receitas_rfb,demais_receitas,data
3131,0.0,0.0,0.0,0.0,48127.17,23950218.43,841.26,1082.39,2334184.7,1848523.12,25108.1,2081.8,1584646.22,27191.47,3693093.67,1276343.27,147098.92,2019-03-01
3131,0.0,0.0,0.0,0.0,281926.43,23380696.0,897.11,1743.14,2066722.21,1827196.88,128830.8,6221.99,1714145.09,65172.84,3602453.35,1019566.82,109381.92,2019-04-01
3131,0.0,0.0,0.0,0.0,33433.42,27790893.46,823.97,482.94,2525825.58,1784860.76,20346.78,11936.47,2137562.92,18881.23,3782625.37,928702.36,464806.91,2019-06-01
3131,0.0,0.0,0.0,0.0,33456.44,23920236.32,1520.28,1311.43,2270429.22,1937723.12,19043.19,7415.48,1614310.62,16805.26,3709359.98,1270109.12,1148141.03,2019-02-01
3131,16666.65,0.0,13898.06,0.0,35296.49,24780817.11,888.96,2596.49,2460531.27,1796484.32,21226.39,2277.98,1808104.42,59280.9,3634691.32,1186515.9,392765.16,2019-08-01
3131,2389.8,0.0,2521.99,0.0,39261.9,28117053.89,785.65,4486.25,2369584.69,1831302.5,26430.28,3294.31,4351308.91,39506.63,3722775.72,984331.06,308643.4,2019-11-01
3131,0.0,0.0,0.0,0.0,36827.07,27830483.33,243.95,3134.35,2669945.45,2182002.68,28586.61,2844.19,1403938.99,21086.1,4214707.82,857901.46,398259.56,2019-12-01
3131,0.0,0.0,0.0,0.0,269331.31,24170363.11,377.45,9294.72,2210283.35,1819619.01,137129.34,3681.01,1497616.7,45520.19,4365310.75,917107.63,275012.78,2019-07-01
3131,8635.66,0.0,7031.9,0.0,34279.06,26576518.65,522.99,60935.41,2289613.83,1785479.09,28621.28,2355.07,2264394.25,34522.26,3566011.81,946716.88,414444.8,2019-09-01
3131,0.0,0.0,0.0,0.0,163182.8,45533229.08,1132.62,2471.79,2378474.56,2872965.15,93425.1,2789.56,1611335.74,18003.69,4330869.05,898715.74,153834.05,2019-01-01
3131,8302.96,0.0,6760.98,0.0,35461.01,24449113.81,3133.59,782.53,2358070.64,1842574.22,27100.51,17089.97,2029312.54,32029.15,3703398.91,1356167.64,359384.05,2019-05-01
3131,17241.0,0.0,14039.1,0.0,113751.84,27344634.09,913.87,8304.05,2219211.27,1798577.15,65644.14,2784.03,1651315.68,16532.15,3799036.75,1066111.03,371203.26,2019-10-01
3220,0.0,0.0,0.0,0.0,42586.69,36116314.78,402.06,4086.43,364643.16,2092793.88,20046.72,41579.22,318488.49,0.0,1592848.89,846808.18,145417.85,2019-01-01
3220,0.0,0.0,0.0,0.0,862.55,27487262.61,312.59,7752.94,508150.4,1478883.35,2214.84,3638.79,637214.77,0.0,1891805.11,491305.76,233697.01,2019-11-01
3220,0.0,0.0,0.0,0.0,833.68,30741410.12,195.12,3379.53,519484.41,1744682.5,2324.64,0.0,616993.84,0.0,1357316.25,484199.91,122824.51,2019-12-01
3220,0.0,0.0,0.0,0.0,2286.35,26380980.1,41.76,121849.48,455697.99,1382923.83,2562.44,39862.3,442316.09,0.0,1575150.57,556600.84,107154.14,2019-09-01
3220,964.21,0.0,67268.61,0.0,38.02,25122724.43,123.71,19493.93,363311.17,1375910.04,4769.97,9328.53,357189.04,0.0,1370978.41,704446.08,97455.12,2019-05-01
3220,0.0,0.0,0.0,0.0,847.97,24990722.26,55.67,4921.25,326069.17,1280085.22,1993.06,1631.33,338053.1,0.0,1258531.86,759966.76,150430.54,2019-03-01
3220,58638.16,0.0,95270.29,0.0,859.13,26065048.68,10016.33,7644.96,473545.97,1409851.28,1987.91,10068.35,449585.83,0.0,1541529.41,758822.82,174046.47,2019-08-01
3220,61834.03,0.0,66293.52,0.0,41328.76,26985590.12,321.61,20010.67,404647.11,1471872.03,19852.71,0.0,441831.01,0.0,1621997.99,589390.53,210548.29,2019-10-01
3220,5443.06,0.0,2731.67,0.0,41009.27,28553640.08,139.18,2403.06,269719.82,1402499.31,18529.68,6546.67,436367.77,0.0,1132600.93,734152.81,259626.71,2019-07-01
3220,135.0,0.0,0.0,0.0,44927.4,25713509.11,154.64,2281.68,543880.41,1345076.23,20849.38,13051.22,337164.18,48.25,1371070.78,665057.47,163500.58,2019-04-01
3220,88281.13,0.0,63898.02,0.0,1644.53,25691205.31,5671.62,47767.3,388827.11,1382012.57,1831.95,24939.79,460425.61,0.0,1326577.49,785704.18,798133.44,2019-06-01
3220,396.45,0.0,0.0,0.0,821.93,27372579.79,0.0,2436.09,503008.41,1345316.96,2436.26,10557.56,321073.52,0.0,1206571.83,694891.53,105441.92,2019-02-01
3255,0.0,0.0,0.0,0.0,0.0,923073.77,0.0,0.0,0.0,38670.47,0.0,0.0,4622.81,0.0,135352.38,3552.01,9484.5,2019-09-01
3255,0.0,0.0,0.0,0.0,0.0,783739.36,0.0,0.0,0.0,34708.23,0.0,0.0,6523.54,0.0,90542.43,4151.29,4141.16,2019-02-01
3255,0.0,0.0,0.0,0.0,0.0,911683.36,0.0,0.0,0.0,39171.38,0.0,0.0,2261.08,0.0,152185.95,4080.01,1923.26,2019-07-01
3255,0.0,0.0,0.0,0.0,0.0,1241593.48,0.0,0.0,249.99,57090.46,102.86,0.0,7044.47,0.0,204824.92,5668.63,2038.02,2019-12-01
3255,0.0,0.0,0.0,0.0,1487.8,1064543.84,0.0,0.0,0.0,51000.14,743.86,0.0,4539.01,0.0,127707.24,7257.57,3028.35,2019-05-01
3255,0.0,0.0,0.0,0.0,0.0,710122.89,0.0,0.0,0.0,30765.24,49.44,0.0,6812.73,0.0,122471.22,2906.44,4350.96,2019-06-01
3255,0.0,0.0,0.0,0.0,0.0,1146829.71,0.0,0.0,0.0,58499.96,0.0,0.0,5085.15,0.0,115676.54,20500.78,2910.78,2019-01-01
3255,0.0,0.0,0.0,0.0,0.0,883324.52,0.0,0.0,0.0,38716.01,0.0,0.0,4641.42,0.0,134426.7,6334.43,3097.19,2019-10-01
3255,0.0,0.0,0.0,0.0,0.0,969411.36,0.0,0.0,0.0,41754.24,0.0,0.0,4181.68,0.0,164656.17,32373.99,7199.24,2019-03-01
3255,0.0,0.0,0.0,0.0,0.0,628389.03,0.0,0.0,2202.71,24957.29,734.21,0.0,133161.15,0.0,80838.16,3145.59,35160.75,2019-04-01
3255,0.0,0.0,0.0,0.0,0.0,859140.76,0.0,0.0,0.0,43186.65,0.0,0.0,6933.28,0.0,162123.89,6127.73,5709.5,2019-08-01
3255,0.0,0.0,0.0,0.0,0.0,921143.01,0.0,0.0,0.0,39847.93,21.21,0.0,2300.26,0.0,142888.27,4922.42,3611.71,2019-11-01
3263,0.0,0.0,0.0,0.0,750.0,305522.73,0.0,0.0,9.36,34110.71,581.15,0.0,32948.59,0.0,32286.24,16578.3,80650.12,2019-12-01
3263,0.0,0.0,0.0,0.0,0.0,233732.38,0.0,0.0,3357.58,24732.13,697.18,0.0,27243.88,0.0,18835.68,31003.21,45014.4,2019-11-01
3263,0.0,0.0,0.0,0.0,0.0,249748.25,0.0,0.0,9.06,27868.85,122.48,0.0,30456.8,0.0,20362.36,132703.67,69066.31,2019-05-01
3263,0.0,0.0,0.0,0.0,0.0,255486.63,0.0,0.0,107.0,25262.04,113.7,0.0,36079.5,0.0,31801.68,42257.16,88421.29,2019-09-01
3263,0.0,0.0,0.0,0.0,0.0,249467.72,0.0,0.0,477.42,25411.85,234.96,0.0,32422.22,0.0,24272.54,77827.37,104973.09,2019-03-01
3263,0.0,0.0,0.0,0.0,0.0,236799.3,0.0,0.0,230.65,26236.16,109.2,0.0,33976.95,0.0,21297.34,17395.9,100368.24,2019-07-01
3263,0.0,0.0,0.0,0.0,0.0,252677.48,0.0,0.0,72.72,26920.6,78.96,0.0,46859.63,0.0,36569.97,30444.69,69285.5,2019-06-01
3263,0.0,0.0,0.0,0.0,0.0,333781.08,0.0,0.0,219.31,34627.35,181.39,0.0,30964.94,0.0,35197.59,34567.62,83196.5,2019-01-01
3263,0.0,0.0,0.0,0.0,0.0,239694.04,0.0,0.0,107.44,25769.25,113.81,0.0,30946.42,0.0,23004.79,26866.69,86864.53,2019-10-01
3263,0.0,0.0,0.0,0.0,0.0,273123.54,0.0,0.0,18.02,24813.36,81.91,0.0,33397.24,0.0,29826.74,102916.93,58507.58,2019-04-01
3263,0.0,0.0,0.0,0.0,0.0,236736.67,0.0,0.0,976.32,23420.78,401.35,0.0,27467.73,0.0,22032.29,16723.58,118745.18,2019-08-01
3263,0.0,0.0,0.0,0.0,15.0,295036.68,0.0,0.0,74.68,26260.49,57.24,0.0,64037.23,0.0,50952.78,53051.7,110245.27,2019-02-01
3271,0.0,0.0,0.0,0.0,0.0,31335.27,0.0,0.0,0.0,3345.45,0.0,0.0,8751.73,0.0,469.49,324254.58,59927.91,2019-10-01
3271,0.0,0.0,0.0,0.0,0.0,16300.07,0.0,0.0,0.0,2117.08,0.0,0.0,5842.44,0.0,1667.26,535552.2,61302.03,2019-06-01
3271,0.0,0.0,0.0,0.0,0.0,34338.71,0.0,0.0,0.0,2831.99,0.0,0.0,10737.57,0.0,895.91,471273.05,47469.14,2019-08-01
3271,0.0,0.0,0.0,0.0,0.0,19512.49,0.0,0.0,0.0,2008.65,0.0,0.0,11071.05,0.0,2439.09,114632.84,26143.25,2019-01-01
3271,0.0,0.0,0.0,0.0,0.0,33749.17,0.0,0.0,0.0,2099.6,0.0,0.0,6798.41,0.0,960.83,264851.89,53913.43,2019-11-01
3271,0.0,0.0,0.0,0.0,0.0,38818.16,0.0,0.0,0.0,2643.12,0.0,0.0,7982.27,0.0,506.41,380291.12,58770.4,2019-09-01
3271,0.0,0.0,0.0,0.0,0.0,48470.37,0.0,0.0,0.0,3328.91,0.0,0.0,9120.56,0.0,10024.03,225406.47,74623.35,2019-12-01
3271,0.0,0.0,0.0,0.0,0.0,12071.39,0.0,0.0,57.45,2277.96,0.0,0.0,7426.86,0.0,3009.62,646221.33,131742.37,2019-05-01
3271,0.0,0.0,0.0,0.0,0.0,11135.18,0.0,0.0,0.0,2176.24,0.0,0.0,3694.72,0.0,908.6,628766.52,91559.74,2019-04-01
3271,0.0,0.0,0.0,0.0,0.0,15226.35,0.0,0.0,0.0,2341.4,0.0,0.0,8262.93,0.0,2960.29,522464.35,67811.65,2019-07-01
3271,0.0,0.0,0.0,0.0,0.0,42718.66,0.0,0.0,0.0,1478.78,0.0,0.0,6003.89,0.0,1107.46,211366.44,68417.66,2019-02-01
3271,0.0,0.0,0.0,0.0,0.0,10586.44,0.0,0.0,0.0,1803.62,0.0,0.0,5807.94,0.0,660.0,402353.11,42920.5,2019-03-01
3301,0.0,0.0,0.0,0.0,0.0,3735149.81,0.0,0.0,105737.36,373322.85,36376.14,0.0,39589.82,0.0,817266.1,7880.11,1803.35,2019-05-01
3301,0.0,0.0,0.0,0.0,0.0,3594875.87,0.0,0.0,112178.98,364457.1,13931.68,0.0,39194.43,0.0,675186.65,6183.1,3549.21,2019-02-01
3301,0.0,0.0,0.0,0.0,146.69,3784954.6,0.0,0.0,24058.11,382648.57,31670.45,0.0,40268.39,0.0,705233.08,21650.25,13827.88,2019-10-01
3301,0.0,0.0,0.0,0.0,0.0,3552111.55,0.0,80.0,29850.85,385682.08,31399.64,0.0,57030.18,0.0,818656.88,10053.17,3525.86,2019-09-01
3301,0.0,0.0,0.0,0.0,0.0,4013548.05,0.0,0.0,40548.9,407248.82,22006.42,0.0,40498.15,0.0,627244.21,7286.54,85761.86,2019-12-01
3301,0.0,0.0,0.0,0.0,0.0,3660615.58,0.0,0.0,99314.02,368850.62,40145.34,0.0,39325.33,0.0,878170.93,8701.27,1787.09,2019-03-01
3301,0.0,0.0,0.0,0.0,34.56,3482797.21,0.0,0.0,117064.69,361922.93,50763.49,0.0,39450.9,0.0,755205.98,4557.26,1794.81,2019-04-01
3301,0.0,0.0,0.0,0.0,0.0,4118912.95,0.0,0.0,22703.69,436508.61,22465.45,0.0,39859.65,0.0,827654.6,6711.86,4458.97,2019-07-01
3301,0.0,0.0,0.0,0.0,32.94,3914626.7,0.0,0.0,37354.41,374610.23,25692.26,0.0,40011.92,0.0,740585.25,6884.88,4527.47,2019-08-01
3301,0.0,0.0,0.0,0.0,0.0,3974489.14,0.0,0.0,56995.41,397226.54,28119.22,0.0,40396.63,0.0,966980.87,5598.2,1852.95,2019-11-01
3301,0.0,0.0,0.0,0.0,0.0,3908256.2,0.0,0.0,110929.38,396773.47,21976.03,0.0,39734.08,0.0,821602.98,12129.18,2279.42,2019-06-01
3301,0.0,0.0,0.0,0.0,0.0,6700776.4,0.0,0.0,53186.22,654804.16,29348.65,0.0,39050.16,0.0,632947.03,5075.17,38022.78,2019-01-01
3999,1044243.38,0.0,800620.74,0.0,12190539.53,850067358.13,10016985.84,181997.39,46208762.45,30367472.24,5428536.57,1352942.31,41694717.53,33856.89,129244175.37,8517581.79,7710265.44,2019-10-01
3999,1065061.27,629.79,882423.63,0.0,11339904.96,837879802.16,9575943.69,47115.81,51097018.32,34536868.24,5035519.23,937340.26,41548914.17,7476.19,116467590.42,11627635.25,10258698.75,2019-03-01
3999,725282.04,0.0,767955.16,0.0,15660965.2,879171540.51,11067752.89,117322.66,43473531.28,34051859.18,6717626.14,1428117.02,40554147.66,6578.41,131416121.54,10767990.75,8053028.69,2019-08-01
3999,896095.4,0.0,867188.69,0.0,10563407.74,910307897.23,10273567.53,144296.51,45302025.94,30567763.73,4850449.67,1591871.72,40306388.69,8421.35,132124852.69,11443167.41,7494935.07,2019-11-01
3999,300365.43,0.0,498590.95,0.0,9810979.07,1108151852.16,14641409.55,151941.7,43855466.76,37132303.06,4341741.27,1314220.17,55371472.49,13812.21,134263597.27,17788606.38,11720447.07,2019-12-01
3999,836890.27,0.0,725067.98,0.0,9607935.36,852603435.09,10250095.18,73343.0,43705207.31,33109957.01,4257735.53,1468265.16,72270418.39,8104.77,126564550.84,13233736.52,7158927.65,2019-05-01
3999,607558.07,0.0,815415.34,0.0,9499604.52,850502025.99,10276415.68,1952848.98,40920804.32,29716637.43,4229688.49,1360085.13,37271448.6,13870.92,127395612.12,20754402.74,8557494.04,2019-09-01
3999,405564.12,0.0,400633.82,0.0,6574329.88,855654226.45,11269688.44,335402.54,44955923.72,33014479.05,3653400.64,1141091.61,35670868.03,0.0,130649189.4,23869047.16,13253280.65,2019-06-01
3999,955490.65,0.0,479332.71,0.0,8555186.96,858922048.36,10830500.14,69873.49,41071416.09,33147173.03,4167728.47,1540505.3,38603128.61,6430.24,121593138.95,10928370.64,8037588.13,2019-04-01
3999,814546.91,48.78,816098.48,48.58,8952851.53,1015741702.45,10639054.93,40563.69,44067576.01,33750681.4,4909709.03,1493431.87,36111933.13,6381.05,127981807.91,23975192.62,19242217.62,2019-07-01
3999,1021026.71,0.0,606529.57,0.0,10764064.86,1302187115.2,9544238.43,328983.7,47863439.78,49650415.07,4250450.92,1504780.0,35866732.23,16417.16,129317369.74,7931921.57,8217823.73,2019-01-01
3999,746289.88,1942.29,592017.61,0.0,6420633.59,846905132.77,12853342.73,51667.12,44072319.6,36183126.49,2890412.29,1918019.81,37769954.73,14198.92,118699393.05,87424205.67,7602878.62,2019-02-01
4014,0.0,0.0,0.0,0.0,1579380.77,11899.11,251.18,0.0,1635162.98,351713.92,1304524.54,0.0,24162.35,0.0,61859.96,42240.35,15018.45,2019-01-01
4014,0.0,0.0,0.0,0.0,1591245.19,8349.24,260.63,0.0,1484907.0,325103.22,1301501.0,0.0,21967.3,0.0,54996.76,78303.91,27427.48,2019-10-01
4014,0.0,0.0,150.4,0.0,280205.69,7797.5,0.0,0.0,1425052.99,310161.54,236135.99,0.0,29387.98,0.0,52317.97,50786.44,27567.94,2019-08-01
4014,0.0,0.0,0.0,0.0,240197.16,11128.31,519.36,4026.03,1526067.05,330154.14,184708.11,0.0,26546.88,0.0,34070.56,41566.44,19508.02,2019-09-01
4014,0.0,0.0,0.0,0.0,194457.86,11154.28,0.0,0.0,1424251.18,308727.95,157521.73,0.0,22434.81,0.0,55807.82,56436.56,19937.39,2019-12-01
4014,0.0,0.0,95.4,0.0,322808.93,8266.78,255.36,0.0,1637112.68,351755.42,248698.78,0.0,34902.46,0.0,74110.42,55495.14,22670.9,2019-05-01
4014,0.0,0.0,146.29,0.0,234157.67,8339.29,0.0,0.0,1484852.31,319805.76,182300.15,0.0,80601.59,0.0,39887.72,55831.63,23074.99,2019-06-01
4014,0.0,0.0,240.97,0.0,273435.24,8672.5,490.82,0.0,1447619.34,313415.63,212548.76,0.0,23951.59,0.0,48554.49,64552.12,14866.25,2019-11-01
4014,0.0,0.0,0.0,0.0,1644912.91,8997.97,514.92,0.0,1361647.77,296562.42,1308411.22,0.0,35199.88,0.0,69782.85,71538.11,23724.06,2019-07-01
4014,0.0,0.0,0.0,0.0,213357.98,9141.38,253.31,0.0,1460077.98,311510.01,163560.82,0.0,34917.86,0.0,65436.76,64664.97,18558.65,2019-03-01
4014,0.0,0.0,0.0,0.0,333017.34,6625.07,252.3,0.0,1196753.18,259479.44,256387.07,0.0,40672.13,0.0,80762.67,74122.84,31562.71,2019-02-01
4014,0.0,0.0,0.0,0.0,1530871.83,8770.18,268.71,0.0,1371852.78,297523.87,1225288.73,0.0,33364.16,0.0,57875.23,67105.88,24157.73,2019-04-01
4120,10.56,0.0,0.0,0.0,0.0,73363.34,0.0,1718.36,3237.59,839.63,0.0,0.0,13868.86,0.0,7431.54,4630.79,79450.63,2019-02-01
4120,1416.03,0.0,0.0,0.0,0.0,84838.59,0.0,736.08,1981.01,621.45,0.0,0.0,12098.09,0.0,5382.01,4795.69,31240.63,2019-05-01
4120,0.0,0.0,69.58,0.0,1932.96,163393.81,337.45,102.91,338.5,208.13,1739.67,0.0,15232.49,0.0,3632.35,12511.08,31970.61,2019-01-01
4120,0.0,0.0,0.0,0.0,0.0,65253.38,0.0,45610.9,525.0,234.1,790.91,0.0,30361.06,0.0,12580.35,9408.17,16526.59,2019-09-01
4120,530348.02,0.0,1509.66,0.0,186.22,61817.84,0.0,35.99,417301.92,79905.04,167.53,0.0,12088.22,0.0,11687.01,4533.93,28393.58,2019-06-01
4120,19295.73,0.0,0.0,0.0,0.0,80565.95,0.0,193.96,15219.14,3161.51,0.0,0.0,13021.99,0.0,5401.35,7352.15,91102.64,2019-03-01
4120,31245.4,0.0,28974.12,0.0,335.59,536264.15,0.0,565.04,22237.68,4946.78,0.0,0.0,29367.27,0.0,15590.5,65129.12,42432.93,2019-08-01
4120,42312.83,0.0,0.0,0.0,0.0,40410.29,0.0,9772.78,33505.39,6758.39,0.0,0.0,42805.31,0.0,9808.16,4277.1,35722.77,2019-11-01
4120,875.45,0.0,0.0,0.0,6334.2,51948.36,0.0,9910.62,5323.99,1475.81,5700.77,0.0,43913.9,0.0,9748.15,6078.28,65485.88,2019-10-01
4120,0.0,0.0,0.0,0.0,0.0,108242.21,0.0,7255.77,619.83,308.13,56.65,0.0,44178.17,0.0,6281.49,5578.87,35002.64,2019-12-01
4120,0.0,0.0,0.0,0.0,4083.76,797516.82,0.0,0.0,102118.5,20239.54,4316.59,0.0,19601.49,0.0,15491.84,4253.77,111787.59,2019-07-01
4120,0.0,0.0,0.0,0.0,3575.81,75629.85,0.0,8725.72,5185.1,1394.25,3218.23,0.0,19241.17,0.0,4373.09,6751.43,45083.01,2019-04-01
5029,0.0,0.0,0.0,0.0,0.0,18952.71,0.0,0.0,0.0,2180.89,0.0,0.0,66847.13,0.0,56585.34,1615.48,6684.57,2019-09-01
5029,0.0,0.0,0.0,0.0,0.0,13710.66,0.0,0.0,0.0,1699.29,0.0,0.0,53738.96,0.0,13550.56,256.9,5533.01,2019-04-01
1015,25628.71,0.0,11692.65,0.0,322871.56,1182424270.9,0.0,0.0,153964.18,258994266.59,247246.66,17410.53,0.0,752652387.36,72695215.5,1046933.78,1007119188.22,2019-01-01
1015,0.0,0.0,13179.55,0.0,459298.14,1358335972.73,0.0,0.0,190826.06,179404816.92,218802.0,77397.24,0.0,725687002.27,168514818.91,785493.81,694629274.48,2019-07-01
1040,0.0,0.0,0.0,0.0,0.0,129725583.99,0.0,0.0,23165.83,5019.26,7721.94,0.0,0.0,86498504.33,5959686.46,0.0,0.0,2019-09-01
1040,0.0,0.0,0.0,0.0,0.0,198976885.47,0.0,0.0,19288.92,4179.27,6429.64,0.0,0.0,126084335.18,8952799.4,458.5,0.0,2019-12-01
1040,0.0,0.0,0.0,0.0,0.0,190531245.64,0.0,0.0,21707.56,4703.31,7235.83,4103.28,0.0,129856603.6,6501946.81,0.0,0.0,2019-11-01
1040,0.0,0.0,0.0,0.0,0.0,131430134.82,0.0,0.0,24912.46,5397.71,8304.15,0.0,0.0,85732493.93,5820200.71,0.0,0.0,2019-10-01
1040,0.0,0.0,0.0,0.0,0.0,145812241.41,0.0,0.0,16576.15,3591.5,5525.37,0.0,0.0,56833822.57,2611725.86,0.0,0.0,2019-01-01
1040,0.0,0.0,0.0,0.0,0.0,131438238.39,0.0,0.0,18179.08,3938.8,6059.69,3673.84,0.0,50255537.68,6306699.95,0.0,0.0,2019-04-01
1040,0.0,0.0,0.0,0.0,0.0,133652419.05,0.0,0.0,17257.96,3739.22,5752.64,3672.19,0.0,51047499.53,5636464.75,0.0,0.0,2019-07-01
1040,0.0,0.0,0.0,0.0,0.0,131855799.11,0.0,0.0,19356.91,4194.01,6452.29,0.0,0.0,92361403.89,4237004.79,0.0,0.0,2019-03-01
1040,0.0,0.0,0.0,0.0,0.0,131776314.32,0.0,0.0,19647.69,4257.01,6549.24,0.0,0.0,123886226.43,4900430.25,0.0,0.0,2019-08-01
1040,0.0,0.0,0.0,0.0,0.0,131372353.32,0.0,0.0,21349.73,4625.77,7116.57,0.0,0.0,124496663.69,6221884.35,0.0,0.0,2019-05-01
1040,0.0,0.0,0.0,0.0,2.51,132530363.65,0.0,0.0,21069.95,4565.17,7034.93,70170.63,0.0,90259251.4,5293941.26,0.0,0.0,2019-06-01
1040,0.0,0.0,0.0,0.0,0.0,132228846.76,0.0,0.0,15292.88,3313.44,5097.62,3471.31,0.0,136530873.3,4419677.77,0.0,0.0,2019-02-01
1074,0.0,0.0,0.0,0.0,6250.44,475406055.12,0.0,0.0,133350.06,28442.99,14667.63,0.0,0.0,518952553.35,35511175.49,134282.83,97920.25,2019-10-01
1074,0.0,0.0,0.0,0.0,39407.37,475851082.62,0.0,0.0,134558.81,28277.98,13387.58,0.0,0.0,523937684.02,33809487.93,256025.67,840091.29,2019-09-01
1074,0.0,0.0,0.0,0.0,2379.73,473050846.49,0.0,0.0,118151.92,25620.55,11376.1,0.0,0.0,531330299.03,32937941.47,5236770.61,112039.72,2019-07-01
1074,0.0,0.0,0.0,0.0,3059.97,474765485.85,0.0,0.0,131192.61,28442.58,11147.62,0.0,0.0,525211922.13,34916171.84,1312388.94,180078.73,2019-08-01
1074,0.0,0.0,0.0,0.0,5529.14,903626660.75,0.0,0.0,136404.28,29145.19,13565.82,0.0,0.0,976924709.75,33819796.14,225134.25,57215.87,2019-11-01
1074,0.0,0.0,0.0,0.0,13034.42,598321675.95,0.0,0.0,153841.64,32409.03,19165.63,0.0,0.0,565877260.0,95512547.6,7187909.29,1013717.98,2019-12-01
1163,0.0,0.0,0.0,0.0,0.0,600966.33,0.0,0.0,352.58,76.39,117.53,0.0,0.0,635294.28,200645.1,0.0,0.0,2019-02-01
1163,0.0,0.0,0.0,0.0,120.62,622461.97,0.0,0.0,2778.16,603.49,928.43,0.0,0.0,897280.4,1324501.82,0.0,10737.27,2019-06-01
1163,0.0,0.0,0.0,0.0,0.0,596402.15,0.0,0.0,421.54,91.33,140.51,0.0,0.0,609237.93,165732.67,0.0,0.0,2019-04-01
1163,0.0,0.0,0.0,0.0,0.0,578722.02,0.0,0.0,290.24,62.88,96.74,0.0,0.0,632575.26,39214.43,0.0,0.0,2019-01-01
1163,0.0,0.0,0.0,0.0,0.0,600761.28,0.0,0.0,438.03,94.91,146.01,0.0,0.0,614306.49,181302.47,0.0,0.0,2019-05-01
1163,0.0,0.0,0.0,0.0,0.0,599603.84,0.0,0.0,413.44,89.58,137.81,0.0,0.0,614023.28,148567.51,0.0,0.0,2019-03-01
1180,0.0,0.0,0.0,0.0,0.0,375.69,0.0,0.0,0.0,8293.87,0.0,0.0,0.0,0.0,46.56,5376.37,157.97,2019-12-01
1180,0.0,0.0,0.0,0.0,0.0,180.76,0.0,0.0,0.0,17038.08,0.0,0.0,0.0,0.0,46.56,3093.74,0.0,2019-10-01
1180,0.0,0.0,0.0,0.0,0.0,458.39,0.0,0.0,0.0,9525.14,0.0,0.0,0.0,0.0,47.17,16882.73,0.0,2019-04-01
1180,0.0,0.0,0.0,0.0,0.0,333.08,0.0,0.0,0.0,46541.57,0.0,0.0,0.0,0.0,46.56,11117.51,0.0,2019-07-01
1180,0.0,0.0,0.0,0.0,0.0,180.76,0.0,0.0,0.0,15818.17,0.0,0.0,0.0,0.0,0.0,7796.1,0.0,2019-09-01
1180,0.0,0.0,0.0,0.0,0.0,180.76,0.0,0.0,0.0,43936.08,0.0,0.0,0.0,0.0,360.15,10588.53,244.88,2019-08-01
1180,0.0,0.0,0.0,0.0,0.0,152.32,0.0,0.0,0.0,14914.93,0.0,0.0,0.0,0.0,46.56,11509.96,0.0,2019-03-01
1180,0.0,0.0,0.0,0.0,0.0,152.32,0.0,0.0,0.0,6898.87,0.0,0.0,0.0,0.0,0.0,12303.69,0.0,2019-05-01
1180,0.0,0.0,0.0,0.0,0.0,315.8,0.0,0.0,0.0,6339.21,0.0,0.0,0.0,0.0,97.88,10478.87,0.0,2019-06-01
1228,0.0,0.0,0.0,0.0,0.0,783338.88,0.0,0.0,1712.9,66298.51,550.14,0.0,0.0,0.0,124766.22,0.0,0.0,2019-09-01
1228,0.0,0.0,0.0,0.0,0.0,814783.77,0.0,0.0,1807.38,72405.67,666.12,0.0,0.0,0.0,124036.93,0.0,0.0,2019-11-01
1228,0.0,0.0,0.0,0.0,0.0,926109.47,0.0,0.0,1674.62,89427.5,610.59,0.0,0.0,0.0,138930.29,2930.98,0.0,2019-12-01
1228,0.0,0.0,0.0,0.0,0.0,720535.25,0.0,0.0,1596.37,66310.97,532.12,0.0,0.0,0.0,122119.43,500.0,0.0,2019-08-01
1228,0.0,0.0,0.0,0.0,0.0,788937.84,0.0,0.0,2042.42,68095.59,704.21,0.0,0.0,0.0,134097.06,0.0,0.0,2019-10-01
1252,0.0,0.0,0.0,0.0,0.0,21529.26,6297595.18,0.0,34.17,2435.95,11.38,0.0,0.0,0.0,288707.1,0.0,0.0,2019-04-01
1252,0.0,0.0,0.0,0.0,0.0,25338.8,3766673.31,0.0,23.08,1850.37,0.0,0.0,0.0,0.0,350362.99,0.0,0.0,2019-06-01
1252,0.0,0.0,0.0,0.0,0.0,25537.94,3523371.76,0.0,564.42,1508.31,188.04,0.0,0.0,0.0,427041.12,0.0,0.0,2019-12-01
1252,0.0,0.0,0.0,0.0,0.0,25325.77,4603606.34,0.0,674.52,1391.59,224.83,0.0,0.0,0.0,380249.02,0.0,0.0,2019-11-01
1252,0.0,0.0,0.0,0.0,0.0,25157.17,6257630.73,0.0,599.26,1820.36,199.74,0.0,0.0,0.0,333486.46,0.0,0.0,2019-03-01
1252,0.0,0.0,0.0,0.0,0.0,25325.77,3953330.62,0.0,763.28,1410.82,254.42,0.0,0.0,0.0,303849.54,0.0,0.0,2019-08-01
1252,0.0,0.0,0.0,0.0,0.0,48379.83,3344678.78,0.0,381.88,2526.76,127.28,0.0,0.0,0.0,142260.91,0.0,0.0,2019-01-01
